internal_record_id,functional_record_id,household_id,first_name,middle_name,last_name,full_name,given_name,gender,birth_date,estimated_age,marital_status,phone_numbers,emails,foundational_id,foundational_id_masked,education_level,language_code,image_file,country,region,district,ward,village,latitude,longitude,altitude,plus_code,address_line_1,address_line_2,postal_code,country_code,primary_livelihood,secondary_livelihood,employment_status,coping_strategies_index,mobile_phone_type,disability_status,orphanhood_flag,chronic_illness_flag,displacement_status,pastoralist_classification,high_mobility_indicator,plw_status,plw_status_date,livestock,land,shocks,disabilities,programs
i0149,IND-0149,h030,Shannon,Steven,Thomas,Shannon Steven Thomas,Shannon Steven Thomas,FEMALE,1984-02-01,42,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000149"", ""is_primary"": true}]",,9810503338,XXXXXX3338,INTERMEDIARY,en,images/IND-0149.jpg,kamuntu,chakula,njia,wingu,bilugi,17.748,66.7524,234,77AB+67,668 Paul Glens,Sector 6,000149,KM,SERVICES,,EMPLOYED,4,BASIC,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}]",[],[],"[{""disability_domain"": ""COGNITION"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}, {""disability_domain"": ""VISION"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0150,IND-0150,h030,Dalton,,Thomas,Dalton Thomas,Dalton Thomas,MALE,2007-04-04,19,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000150"", ""is_primary"": true}]",fboone@example.net,7189213526,XXXXXX3526,HIGHER_EDUCATION,en,images/IND-0150.jpg,kamuntu,chakula,njia,wingu,bilugi,17.7419,66.7413,102,77AB+67,46990 Jacob Trace,Sector 7,000150,KM,LIVESTOCK,,UNEMPLOYED,3,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}]",[],[],"[{""disability_domain"": ""HEARING"", ""disability_severity"": ""SOME_DIFFICULTY""}]",[]
i0151,IND-0151,h030,Laurie,,Thomas,Laurie Thomas,Laurie Thomas,FEMALE,1979-02-10,47,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000151"", ""is_primary"": true}]",timothybooth@example.com,3227727430,XXXXXX7430,BASIC,en,images/IND-0151.jpg,kamuntu,chakula,njia,wingu,bilugi,17.7561,66.7998,172,77AB+67,33173 Randy Garden Suite 467,Sector 8,000151,KM,UNEMPLOYED,,EMPLOYED,1,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0152,IND-0152,h030,Joseph,,Thomas,Joseph Thomas,Joseph Thomas,MALE,1989-03-29,37,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000152"", ""is_primary"": true}]",michael77@example.org,8272725281,XXXXXX5281,BASIC,en,images/IND-0152.jpg,kamuntu,chakula,njia,wingu,bilugi,17.761,66.7192,113,77AB+67,3556 Anna Forges Apt. 048,Sector 9,000152,KM,LIVESTOCK,,SELF_EMPLOYED,6,BASIC,,,,,,,,,[],[],[],[],[]
i0153,IND-0153,h030,Timothy,,Thomas,Timothy Thomas,Timothy Thomas,MALE,1952-07-21,73,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000153"", ""is_primary"": true}]",,7395219544,XXXXXX9544,BASIC,en,images/IND-0153.jpg,kamuntu,chakula,njia,wingu,bilugi,17.748,66.756,289,77AB+67,2353 Hudson Gardens Suite 854,Sector 1,000153,KM,UNEMPLOYED,,SELF_EMPLOYED,4,BASIC,NO,FALSE,TRUE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 6.09, ""productive_assets"": ""[\""PLOUGH\"", \""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 0.42, ""productive_assets"": ""[\""OTHER\""]""}, {""land_access"": ""TRUE"", ""land_size"": 9.93, ""productive_assets"": ""[\""TRACTOR\""]""}]","[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-03-27"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}, {""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-02-18"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SELL_ASSETS""}]",[],[]
i0154,IND-0154,h030,Pamela,Jennifer,Thomas,Pamela Jennifer Thomas,Pamela Jennifer Thomas,FEMALE,1992-12-23,33,WIDOWED,"[{""type"": ""mobile"", ""number"": ""+10000000154"", ""is_primary"": true}]",umurray@example.com,5924077461,XXXXXX7461,INTERMEDIARY,en,images/IND-0154.jpg,kamuntu,chakula,njia,wingu,bilugi,17.7042,66.7955,70,77AB+67,87280 Mary Club,Sector 2,000154,KM,LIVESTOCK,BUSINESS_TRADE,EMPLOYED,2,SMARTPHONE,,,,,,,,,[],[],"[{""shock_type"": ""DROUGHT"", ""shock_date"": ""2025-07-19"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_SEEK_AID""}, {""shock_type"": ""ILLNESS"", ""shock_date"": ""2025-09-18"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_BORROW""}]",[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2023-06-06"", ""program_exit_date"": null}, {""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2024-02-08"", ""program_exit_date"": null}]"
i0155,IND-0155,h030,Theresa,,Thomas,Theresa Thomas,Theresa Thomas,FEMALE,2005-06-13,21,DIVORCED,"[{""type"": ""mobile"", ""number"": ""+10000000155"", ""is_primary"": true}]",gutierrezmegan@example.org,8285000265,XXXXXX0265,ILLITERATE,en,images/IND-0155.jpg,kamuntu,chakula,njia,wingu,bilugi,17.7137,66.7616,200,77AB+67,203 Brooks River,Sector 3,000155,KM,LIVESTOCK,GOVT_EMPLOYMENT,UNEMPLOYED,4,NONE,,,,,,,,,[],[],[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2024-08-10"", ""program_exit_date"": null}, {""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2024-08-25"", ""program_exit_date"": null}]"
i0156,IND-0156,h031,Jonathan,,Wolfe,Jonathan Wolfe,Jonathan Wolfe,MALE,1944-03-07,82,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000156"", ""is_primary"": true}]",,9434946584,XXXXXX6584,HIGHER_EDUCATION,en,images/IND-0156.jpg,kamuntu,jasiri,baraka,walili,bimata,11.0621,66.0946,282,10AB+60,11823 Christine Glen Suite 461,Sector 4,000156,KM,CRAFT,,SELF_EMPLOYED,2,NONE,NO,FALSE,TRUE,IDP,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 4.44, ""productive_assets"": ""[\""TRACTOR\""]""}]","[{""shock_type"": ""DROUGHT"", ""shock_date"": ""2025-01-12"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}]",[],[]
i0157,IND-0157,h031,Jake,,Wolfe,Jake Wolfe,Jake Wolfe,FEMALE,1979-09-03,46,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000157"", ""is_primary"": true}]",veronicaperez@example.net,6046864799,XXXXXX4799,INTERMEDIARY,en,images/IND-0157.jpg,kamuntu,jasiri,baraka,walili,bimata,11.1182,66.0476,285,11AB+60,016 Bennett Mountains,Sector 5,000157,KM,GOVT_EMPLOYMENT,CRAFT,UNEMPLOYED,1,SMARTPHONE,,,,,,,,,[],[],[],[],[]
i0158,IND-0158,h031,Amy,George,Wolfe,Amy George Wolfe,Amy George Wolfe,FEMALE,1974-01-06,52,WIDOWED,"[{""type"": ""mobile"", ""number"": ""+10000000158"", ""is_primary"": true}]",pbruce@example.com,5334769475,XXXXXX9475,HIGHER_EDUCATION,en,images/IND-0158.jpg,kamuntu,jasiri,baraka,walili,bimata,11.0868,66.0407,135,10AB+60,033 Nelson Club,Sector 6,000158,KM,UNEMPLOYED,,UNEMPLOYED,6,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0159,IND-0159,h031,Melinda,,Wolfe,Melinda Wolfe,Melinda Wolfe,FEMALE,2010-03-04,16,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000159"", ""is_primary"": true}]",,7305101214,XXXXXX1214,INTERMEDIARY,en,images/IND-0159.jpg,kamuntu,jasiri,baraka,walili,bimata,11.0493,66.0413,91,10AB+60,50392 Hickman Hills,Sector 7,000159,KM,SERVICES,SERVICES,SELF_EMPLOYED,2,SMARTPHONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0160,IND-0160,h031,Carla,,Wolfe,Carla Wolfe,Carla Wolfe,FEMALE,2024-08-02,1,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000160"", ""is_primary"": true}]",,8691288568,XXXXXX8568,,en,images/IND-0160.jpg,kamuntu,jasiri,baraka,walili,bimata,11.0868,66.1057,94,10AB+61,856 Krystal Spurs Apt. 850,Sector 8,000160,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""SELF_CARE"", ""disability_severity"": ""SOME_DIFFICULTY""}]",[]
i0161,IND-0161,h031,Anne,,Wolfe,Anne Wolfe,Anne Wolfe,FEMALE,1999-07-20,26,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000161"", ""is_primary"": true}]",petersonkayla@example.net,1409675904,XXXXXX5904,BASIC,en,images/IND-0161.jpg,kamuntu,jasiri,baraka,walili,bimata,11.1282,66.0777,289,11AB+60,0477 Michael Lane Suite 296,Sector 9,000161,KM,BUSINESS_TRADE,LIVESTOCK,EMPLOYED,1,BASIC,,,,,,,,,[],[],[],"[{""disability_domain"": ""COGNITION"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0162,IND-0162,h031,Angelica,Lauren,Wolfe,Angelica Lauren Wolfe,Angelica Lauren Wolfe,FEMALE,1973-02-11,53,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000162"", ""is_primary"": true}]",,5344083406,XXXXXX3406,INTERMEDIARY,en,images/IND-0162.jpg,kamuntu,jasiri,baraka,walili,bimata,11.0954,66.0993,65,10AB+60,42626 Ward Course,Sector 1,000162,KM,WAGE_LABOR,,UNEMPLOYED,3,SMARTPHONE,,,,,,,,,[],[],[],[],[]
i0163,IND-0163,h032,Abigail,,Parker,Abigail Parker,Abigail Parker,FEMALE,1951-07-27,74,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000163"", ""is_primary"": true}]",kathleen12@example.org,9334966533,XXXXXX6533,CAN_READ_AND_WRITE,en,images/IND-0163.jpg,kamuntu,chakula,mfumo,nguvu,biluci,16.6068,65.5921,295,66AB+55,7888 Garcia Corners,Sector 2,000163,KM,BUSINESS_TRADE,,SELF_EMPLOYED,6,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,PASTORALIST,TRUE,NO,,"[{""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_21_PLUS""}]",[],[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2025-03-26"", ""program_exit_date"": null}, {""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-09-12"", ""program_exit_date"": null}]"
i0164,IND-0164,h032,Heather,,Parker,Heather Parker,Heather Parker,MALE,1992-03-02,34,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000164"", ""is_primary"": true}]",michelle04@example.com,9215400091,XXXXXX0091,CAN_READ_AND_WRITE,en,images/IND-0164.jpg,kamuntu,chakula,mfumo,nguvu,biluci,16.6457,65.6502,261,66AB+56,83982 Jackson Grove Suite 472,Sector 3,000164,KM,LIVESTOCK,BUSINESS_TRADE,SELF_EMPLOYED,5,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_1_5""}]",[],[],[],[]
i0165,IND-0165,h032,Arthur,,Parker,Arthur Parker,Arthur Parker,MALE,1993-05-19,33,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000165"", ""is_primary"": true}]",yevans@example.org,3423086220,XXXXXX6220,HIGHER_EDUCATION,en,images/IND-0165.jpg,kamuntu,chakula,mfumo,nguvu,biluci,16.5762,65.6248,179,65AB+56,3799 Stephen Dale Suite 065,Sector 4,000165,KM,SERVICES,UNEMPLOYED,UNEMPLOYED,0,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_21_PLUS""}]",[],[],[],"[{""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2023-03-24"", ""program_exit_date"": null}, {""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2024-02-06"", ""program_exit_date"": null}]"
i0166,IND-0166,h032,Ryan,Michelle,Parker,Ryan Michelle Parker,Ryan Michelle Parker,MALE,1970-08-07,55,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000166"", ""is_primary"": true}]",pcook@example.net,7799567490,XXXXXX7490,CAN_READ_AND_WRITE,en,images/IND-0166.jpg,kamuntu,chakula,mfumo,nguvu,biluci,16.5791,65.621,257,65AB+56,5937 Thompson Locks,Sector 5,000166,KM,LIVESTOCK,,RETIRED,0,SMARTPHONE,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 8.83, ""productive_assets"": null}]",[],[],[]
i0167,IND-0167,h033,Tracy,,Carter,Tracy Carter,Tracy Carter,FEMALE,1986-05-28,40,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000167"", ""is_primary"": true}]",yfaulkner@example.org,4106464319,XXXXXX4319,ILLITERATE,en,images/IND-0167.jpg,kamuntu,jasiri,simba,walizo,biluti,13.2596,66.3016,240,32AB+63,4651 Brittany Plains Apt. 807,Sector 6,000167,KM,LIVESTOCK,,UNEMPLOYED,2,NONE,,,,,,,,,"[{""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_6_10""}]",[],[],[],[]
i0168,IND-0168,h033,Tommy,,Carter,Tommy Carter,Tommy Carter,MALE,1968-05-15,58,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000168"", ""is_primary"": true}]",marie16@example.net,9305502799,XXXXXX2799,INTERMEDIARY,en,images/IND-0168.jpg,kamuntu,jasiri,simba,walizo,biluti,13.2232,66.2609,246,32AB+62,43426 Jones Rapid Suite 968,Sector 7,000168,KM,UNEMPLOYED,,RETIRED,4,NONE,,,,,,,,,[],[],"[{""shock_type"": ""ILLNESS"", ""shock_date"": ""2025-03-28"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SELL_ASSETS""}]",[],[]
i0169,IND-0169,h033,Katie,,Carter,Katie Carter,Katie Carter,FEMALE,1981-12-28,44,DIVORCED,"[{""type"": ""mobile"", ""number"": ""+10000000169"", ""is_primary"": true}]",ystephens@example.com,6916301780,XXXXXX1780,BASIC,en,images/IND-0169.jpg,kamuntu,jasiri,simba,walizo,biluti,13.228,66.3164,273,32AB+63,35290 Rasmussen Isle,Sector 8,000169,KM,AGRICULTURE,,SELF_EMPLOYED,3,BASIC,,,,,,,,,[],[],"[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-01-20"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}]",[],[]
i0170,IND-0170,h033,Vincent,Alex,Carter,Vincent Alex Carter,Vincent Alex Carter,MALE,1989-08-19,36,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000170"", ""is_primary"": true}]",jeffrey88@example.net,5203589186,XXXXXX9186,HIGHER_EDUCATION,en,images/IND-0170.jpg,kamuntu,jasiri,simba,walizo,biluti,13.3035,66.2956,300,33AB+62,5679 Michael Burg,Sector 9,000170,KM,SERVICES,,EMPLOYED,2,BASIC,,,,,,,,,"[{""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_11_20""}]","[{""land_access"": ""TRUE"", ""land_size"": 4.82, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 3.39, ""productive_assets"": ""[\""PLOUGH\""]""}]",[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-09-21"", ""program_exit_date"": null}, {""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2025-07-14"", ""program_exit_date"": null}]"
i0171,IND-0171,h033,Karen,,Carter,Karen Carter,Karen Carter,FEMALE,1974-12-16,51,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000171"", ""is_primary"": true}]",wilsonshelia@example.org,5961208540,XXXXXX8540,INTERMEDIARY,en,images/IND-0171.jpg,kamuntu,jasiri,simba,walizo,biluti,13.2388,66.3075,245,32AB+63,5738 Bailey Court Suite 751,Sector 1,000171,KM,BUSINESS_TRADE,,EMPLOYED,4,SMARTPHONE,,,,,,,,,[],[],"[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-05-01"", ""shock_period"": ""2025-Q2"", ""coping_strategy"": ""CS_BORROW""}, {""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-11-19"", ""shock_period"": ""2025-Q4"", ""coping_strategy"": ""CS_REDUCE_MEALS""}]",[],"[{""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2024-08-28"", ""program_exit_date"": null}]"
i0172,IND-0172,h033,Eric,Darin,Carter,Eric Darin Carter,Eric Darin Carter,MALE,2020-09-22,5,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000172"", ""is_primary"": true}]",,4746123831,XXXXXX3831,,en,images/IND-0172.jpg,kamuntu,jasiri,simba,walizo,biluti,13.2445,66.2244,162,32AB+62,123 Andrea Isle Suite 736,Sector 2,000172,KM,,,,,,YES,FALSE,FALSE,HOST_COMMUNITY,PASTORALIST,TRUE,NO,,[],[],[],[],[]
i0173,IND-0173,h034,Mark,,Lopez,Mark Lopez,Mark Lopez,MALE,1977-05-14,49,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000173"", ""is_primary"": true}]",vfoster@example.net,2242377075,XXXXXX7075,BASIC,en,images/IND-0173.jpg,kamuntu,kilima,karamu,hasara,bilota,12.8016,65.7932,131,28AB+57,9660 Jamie Terrace,Sector 3,000173,KM,WAGE_LABOR,,RETIRED,5,BASIC,,,,,,,,,"[{""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_6_10""}]","[{""land_access"": ""TRUE"", ""land_size"": 6.54, ""productive_assets"": ""[\""TRACTOR\""]""}, {""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": ""[\""OTHER\"", \""PLOUGH\""]""}]","[{""shock_type"": ""ILLNESS"", ""shock_date"": ""2025-03-23"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_REDUCE_MEALS""}]","[{""disability_domain"": ""COMMUNICATION"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0174,IND-0174,h034,Michael,,Lopez,Michael Lopez,Michael Lopez,FEMALE,2009-10-15,16,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000174"", ""is_primary"": true}]",,6244338653,XXXXXX8653,HIGHER_EDUCATION,en,images/IND-0174.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7501,65.7261,292,27AB+57,255 Stephen Greens,Sector 4,000174,KM,AGRICULTURE,,EMPLOYED,2,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""SELF_CARE"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0175,IND-0175,h034,Michael,,Lopez,Michael Lopez,Michael Lopez,MALE,1990-05-18,36,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000175"", ""is_primary"": true}]",candice96@example.net,7547518979,XXXXXX8979,HIGHER_EDUCATION,en,images/IND-0175.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7896,65.7608,126,27AB+57,5792 Sellers Ramp,Sector 5,000175,KM,BUSINESS_TRADE,CRAFT,EMPLOYED,2,SMARTPHONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""VISION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}, {""disability_domain"": ""COGNITION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]",[]
i0176,IND-0176,h034,Angela,David,Lopez,Angela David Lopez,Angela David Lopez,FEMALE,2006-11-14,19,WIDOWED,"[{""type"": ""mobile"", ""number"": ""+10000000176"", ""is_primary"": true}]",daryl52@example.net,4928783441,XXXXXX3441,INTERMEDIARY,en,images/IND-0176.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7762,65.8168,192,27AB+58,9296 Lopez Roads Apt. 827,Sector 6,000176,KM,GOVT_EMPLOYMENT,,SELF_EMPLOYED,3,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_11_20""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_6_10""}]",[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}, {""disability_domain"": ""COGNITION"", ""disability_severity"": ""SOME_DIFFICULTY""}]","[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2023-08-05"", ""program_exit_date"": null}]"
i0177,IND-0177,h034,Dylan,Megan,Lopez,Dylan Megan Lopez,Dylan Megan Lopez,MALE,1999-09-21,26,DIVORCED,"[{""type"": ""mobile"", ""number"": ""+10000000177"", ""is_primary"": true}]",glennstephanie@example.com,8933377472,XXXXXX7472,INTERMEDIARY,en,images/IND-0177.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7292,65.7925,98,27AB+57,68876 Perry Ville,Sector 7,000177,KM,GOVT_EMPLOYMENT,,SELF_EMPLOYED,0,NONE,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 2.01, ""productive_assets"": null}]","[{""shock_type"": ""ILLNESS"", ""shock_date"": ""2025-09-14"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_SELL_ASSETS""}, {""shock_type"": ""DROUGHT"", ""shock_date"": ""2025-08-17"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_REDUCE_MEALS""}]",[],[]
i0178,IND-0178,h034,Jeremy,,Lopez,Jeremy Lopez,Jeremy Lopez,MALE,2016-08-12,9,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000178"", ""is_primary"": true}]",,3058982440,XXXXXX2440,ILLITERATE,en,images/IND-0178.jpg,kamuntu,kilima,karamu,hasara,bilota,12.8069,65.7533,294,28AB+57,40438 Jackson Mount,Sector 8,000178,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0179,IND-0179,h034,Keith,,Lopez,Keith Lopez,Keith Lopez,MALE,1960-04-03,66,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000179"", ""is_primary"": true}]",,4927495468,XXXXXX5468,HIGHER_EDUCATION,en,images/IND-0179.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7896,65.7904,151,27AB+57,819 Joseph Plains Suite 807,Sector 9,000179,KM,GOVT_EMPLOYMENT,UNEMPLOYED,EMPLOYED,6,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""COMMUNICATION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]",[]
i0180,IND-0180,h035,Kimberly,,Fritz,Kimberly Fritz,Kimberly Fritz,FEMALE,1994-07-30,31,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000180"", ""is_primary"": true}]",,7430757004,XXXXXX7004,BASIC,en,images/IND-0180.jpg,kamuntu,chakula,njia,moyo,bilufi,16.3599,71.4481,170,63AB+14,340 Baker Wall,Sector 1,000180,KM,UNEMPLOYED,,EMPLOYED,4,BASIC,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 5.96, ""productive_assets"": ""[\""PLOUGH\"", \""OTHER\""]""}, {""land_access"": ""TRUE"", ""land_size"": 8.65, ""productive_assets"": ""[\""TRACTOR\"", \""PLOUGH\""]""}, {""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": null}]",[],[],[]
i0181,IND-0181,h035,Robert,,Fritz,Robert Fritz,Robert Fritz,MALE,1988-11-16,37,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000181"", ""is_primary"": true}]",rowejoel@example.net,4183654731,XXXXXX4731,INTERMEDIARY,en,images/IND-0181.jpg,kamuntu,chakula,njia,moyo,bilufi,16.3516,71.4053,199,63AB+14,962 Kristen Via Apt. 095,Sector 2,000181,KM,LIVESTOCK,UNEMPLOYED,UNEMPLOYED,4,NONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 0.38, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 7.2, ""productive_assets"": null}]",[],[],[]
i0182,IND-0182,h035,Kim,Gary,Fritz,Kim Gary Fritz,Kim Gary Fritz,FEMALE,1992-12-22,33,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000182"", ""is_primary"": true}]",keith48@example.net,6350369667,XXXXXX9667,INTERMEDIARY,en,images/IND-0182.jpg,kamuntu,chakula,njia,moyo,bilufi,16.4051,71.4443,136,64AB+14,60422 Dustin Islands,Sector 3,000182,KM,AGRICULTURE,BUSINESS_TRADE,SELF_EMPLOYED,0,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_11_20""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_1_5""}]","[{""land_access"": ""TRUE"", ""land_size"": 3.11, ""productive_assets"": ""[\""OTHER\""]""}, {""land_access"": ""TRUE"", ""land_size"": 0.17, ""productive_assets"": ""[\""TRACTOR\""]""}]",[],[],[]
i0183,IND-0183,h035,Sandra,,Fritz,Sandra Fritz,Sandra Fritz,FEMALE,1972-08-10,53,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000183"", ""is_primary"": true}]",,3097302637,XXXXXX2637,HIGHER_EDUCATION,en,images/IND-0183.jpg,kamuntu,chakula,njia,moyo,bilufi,16.4417,71.4042,214,64AB+14,2946 Hayes Roads Apt. 684,Sector 4,000183,KM,LIVESTOCK,GOVT_EMPLOYMENT,UNEMPLOYED,5,BASIC,,,,,,,,,[],[],[],[],[]
